ID,Question,QuestionText,Topic,ValidResponse,BeforeNumber,BeforeResponse,AfterNumber,AfterResponse,GROUP,RACE,AGEBRACKET,EDUCATION,PARTYBEFORE,GENDER,AGE,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9
0,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,1,"White, non-Hispanic",18-29,Some college,Independent,Male,21,10,10,10,10,9,10,9,10,10,10
17,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,0,Extremely oppose,0,Extremely oppose,1,"White, non-Hispanic",45-59,BA or above,Republican,Male,49,6,0,2,0,4,2,2,2,0,0
127,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,7,Moderately favor,6,Slightly favor,1,"White, non-Hispanic",60+,BA or above,Independent,Male,62,8,8,8,8,8,8,8,8,8,8
173,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,1,"White, non-Hispanic",60+,BA or above,Independent,Male,71,10,10,10,10,1,10,10,10,10,10
189,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,5,In the middle,6,Slightly favor,1,"White, non-Hispanic",60+,Some college,Independent,Male,68,8,6,7,7,8,7,8,6,7,7
244,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,9,Very strongly favor,10,Strongly favor,1,"White, non-Hispanic",18-29,Some college,Republican,Female,23,10,9,8,10,9,10,9,10,10,9
249,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,3,Moderately oppose,1,Very strongly oppose,1,"2+, non-Hispanic",60+,BA or above,Republican,Female,62,5,4,2,4,4,5,2,4,4,4
280,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,1,"Black, non-Hispanic",45-59,Some college,Democrat,Female,45,10,10,10,10,10,10,10,10,10,10
345,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,False,98,SKIPPED ON WEB/PAPI,7,Moderately favor,1,"Black, non-Hispanic",30-44,BA or above,Democrat,Female,37,10,10,8,10,10,10,9,10,8,8
360,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,3,Moderately oppose,8,Strongly favor,1,"Asian, non-Hispanic",18-29,BA or above,Independent,Male,24,5,4,4,4,4,5,4,4,4,4
446,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,1,"White, non-Hispanic",45-59,BA or above,Democrat,Female,48,10,10,10,10,10,10,10,10,10,10
493,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,8,Strongly favor,9,Very strongly favor,1,"White, non-Hispanic",45-59,Some college,Independent,Female,48,9,9,9,9,9,9,9,9,9,9
508,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,1,Hispanic,60+,HS graduate or equivalent,Republican,Female,63,10,10,10,10,1,10,10,10,10,10
515,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,1,"White, non-Hispanic",60+,Some college,Democrat,Female,72,10,10,10,10,1,10,10,10,10,10
0,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,5,In the middle,1,"White, non-Hispanic",18-29,Some college,Independent,Male,21,8,8,9,9,9,9,9,9,9,9
17,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,10,Strongly favor,1,"White, non-Hispanic",45-59,BA or above,Republican,Male,49,9,9,9,9,9,9,9,9,9,9
127,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,7,Moderately favor,2,Strongly oppose,1,"White, non-Hispanic",60+,BA or above,Independent,Male,62,6,6,8,6,6,6,6,6,6,6
173,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,5,In the middle,5,In the middle,1,"White, non-Hispanic",60+,BA or above,Independent,Male,71,6,6,6,4,4,4,6,5,6,4
189,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,3,Moderately oppose,1,"White, non-Hispanic",60+,Some college,Independent,Male,68,8,9,9,9,9,9,9,9,9,9
244,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,6,Slightly favor,0,Extremely oppose,1,"White, non-Hispanic",18-29,Some college,Republican,Female,23,5,7,7,7,7,5,5,5,7,5
249,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,2,Strongly oppose,1,"2+, non-Hispanic",60+,BA or above,Republican,Female,62,9,9,9,9,9,9,9,9,9,9
280,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,5,In the middle,5,In the middle,1,"Black, non-Hispanic",45-59,Some college,Democrat,Female,45,6,6,3,4,4,4,6,4,6,4
345,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,False,98,SKIPPED ON WEB/PAPI,6,Slightly favor,1,"Black, non-Hispanic",30-44,BA or above,Democrat,Female,37,6,0,5,0,1,0,1,5,6,0
360,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,3,Moderately oppose,1,"Asian, non-Hispanic",18-29,BA or above,Independent,Male,24,8,8,9,9,9,9,9,9,9,9
446,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,2,Strongly oppose,2,Strongly oppose,1,"White, non-Hispanic",45-59,BA or above,Democrat,Female,48,1,0,1,1,1,2,1,1,1,1
493,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,5,In the middle,7,Moderately favor,1,"White, non-Hispanic",45-59,Some college,Independent,Female,48,6,6,3,4,4,4,6,6,6,4
508,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,5,In the middle,0,Extremely oppose,1,Hispanic,60+,HS graduate or equivalent,Republican,Female,63,6,6,6,6,4,6,6,6,6,6
515,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,0,Extremely oppose,3,Moderately oppose,1,"White, non-Hispanic",60+,Some college,Democrat,Female,72,0,0,0,0,0,0,0,0,0,0
0,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,"White, non-Hispanic",18-29,Some college,Independent,Male,21,9,10,9,9,9,10,9,10,10,10
17,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,0,Extremely oppose,0,Extremely oppose,1,"White, non-Hispanic",45-59,BA or above,Republican,Male,49,0,0,0,0,0,0,2,0,0,0
127,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,0,Extremely oppose,3,Moderately oppose,1,"White, non-Hispanic",60+,BA or above,Independent,Male,62,0,0,2,4,4,0,2,5,0,0
173,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,"White, non-Hispanic",60+,BA or above,Independent,Male,71,10,10,10,10,10,10,9,10,10,10
189,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,0,Extremely oppose,3,Moderately oppose,1,"White, non-Hispanic",60+,Some college,Independent,Male,68,5,0,2,4,4,0,2,5,3,0
244,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,False,77,No opinion,8,Strongly favor,1,"White, non-Hispanic",18-29,Some college,Republican,Female,23,6,6,5,6,6,5,5,6,6,6
249,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,2,Strongly oppose,1,Very strongly oppose,1,"2+, non-Hispanic",60+,BA or above,Republican,Female,62,1,2,3,1,4,5,2,3,3,1
280,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,5,In the middle,8,Strongly favor,1,"Black, non-Hispanic",45-59,Some college,Democrat,Female,45,8,8,8,8,8,8,8,8,8,8
345,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,False,98,SKIPPED ON WEB/PAPI,7,Moderately favor,1,"Black, non-Hispanic",30-44,BA or above,Democrat,Female,37,9,10,10,10,9,10,9,10,8,10
360,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,"Asian, non-Hispanic",18-29,BA or above,Independent,Male,24,10,10,10,10,9,10,9,10,10,10
446,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,"White, non-Hispanic",45-59,BA or above,Democrat,Female,48,10,10,10,10,10,10,10,10,10,10
493,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,"White, non-Hispanic",45-59,Some college,Independent,Female,48,10,10,10,10,10,10,9,10,10,10
508,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,Hispanic,60+,HS graduate or equivalent,Republican,Female,63,9,10,9,9,9,9,9,10,10,10
515,Q3A,[The US should commit to the 2014 Paris Agreement to combat climate change.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,"White, non-Hispanic",60+,Some college,Democrat,Female,72,10,10,10,10,10,10,10,10,10,10
0,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,10,Strongly favor,1,"White, non-Hispanic",18-29,Some college,Independent,Male,21,10,10,9,10,9,10,9,10,10,10
17,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,0,Extremely oppose,0,Extremely oppose,1,"White, non-Hispanic",45-59,BA or above,Republican,Male,49,0,0,2,0,0,0,2,0,0,0
127,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,0,Extremely oppose,1,Very strongly oppose,1,"White, non-Hispanic",60+,BA or above,Independent,Male,62,0,0,2,0,4,0,2,0,0,0
173,Q3B,[The US should go beyond the Paris Agreement and aim for more significant cutbacks on greenhouse gas emissions.] How strongly would you oppose or favor these?,Climate Change,True,10,Strongly favor,9,Very strongly favor,1,"White, non-Hispanic",60+,BA or above,Independent,Male,71,10,10,9,10,10,10,9,10,10,10
